bu_sk,item_sk,local_date,outlier_flags,available_stock,reserved_stock,allocated_stock,blocked_stock,demand_stock,acceptable_stock,avoidable_stock,avoidable_reason_ifk,acceptable_stock_goal,avoidable_stock_goal,warehouse_unprotected,warehouse_protected,warehouse_total,warehouse_unprotected_demand_stock,warehouse_protected_demand_stock,shelf_stock,osa_want_stock_flag,available_stock_at_opening,blocked_stock_at_opening,stock_on_hand_at_opening,osa_want_stock_quantity,osa_have_stock_flag,osa_need_stock_flag,osa_missed_sales_quantity,,
1,20,2024-12-19 00:00:00,"{""flag_stock"": false}",78,23,11,3,39,54.2,23.8,5,56.9,23.7,98,116,214,21.8,5.6,23,1,74,5,113,37,1,0,0,,
1,20,2024-12-20 00:00:00,"{""flag_stock"": false}",78,15,6,4,34,54.9,23.1,2,59.7,22.2,100,119,219,15.3,1.8,18,1,78,4,103,32,1,0,0,,
1,20,2024-12-21 00:00:00,"{""flag_stock"": false}",87,14,3,5,40,50.8,36.2,4,55.6,33.7,103,121,224,23.4,2.5,23,1,78,6,101,40,1,0,0,,
1,20,2024-12-22 00:00:00,"{""flag_stock"": false}",81,19,9,4,49,50.4,30.6,3,51.6,28.1,111,120,231,31,10.5,23,1,87,4,119,41,0,1,1,,
1,20,2024-12-23 00:00:00,"{""flag_stock"": false}",82,19,13,5,27,59.3,22.7,1,59.5,20.5,112,108,220,16.1,2,31,1,81,4,117,25,1,0,0,,
1,20,2024-12-24 00:00:00,"{""flag_stock"": false}",87,18,7,5,38,52.9,34.1,1,56.4,32.2,125,115,240,30.4,7,30,1,82,6,113,29,1,0,0,,
1,20,2024-12-25 00:00:00,"{""flag_stock"": false}",91,18,13,4,32,51.1,39.9,1,51.6,37,130,118,248,21.7,9.2,25,1,87,4,122,33,1,0,0,,
1,20,2024-12-26 00:00:00,"{""flag_stock"": false}",89,18,12,5,33,52.4,36.6,5,54.1,33.9,124,111,235,23.8,6.3,30,1,91,6,127,30,1,0,0,,
1,20,2024-12-27 00:00:00,"{""flag_stock"": false}",90,16,9,4,31,55.4,34.6,1,56.2,34.6,130,111,241,18.5,8.8,23,1,89,2,116,21,0,1,1,,
1,20,2024-12-28 00:00:00,"{""flag_stock"": false}",89,17,12,3,39,65.3,23.7,4,70.1,22.4,116,111,227,29.3,9.8,27,1,90,4,123,42,0,1,1,,
1,20,2024-12-29 00:00:00,"{""flag_stock"": false}",87,17,11,3,46,56.3,30.7,4,57.5,28.9,134,107,241,32.3,7.8,16,1,89,3,120,44,1,0,0,,
1,20,2024-12-30 00:00:00,"{""flag_stock"": false}",90,21,8,2,30,49.6,40.4,1,52,38.7,116,105,221,20.6,7.3,18,1,87,1,117,33,1,0,0,,
1,21,2024-01-01 00:00:00,"{""flag_stock"": false}",169,18,5,7,21,109.6,59.4,3,112.6,58.2,191,126,317,13.2,5.6,25,1,163,6,192,19,1,0,0,,
1,21,2024-01-02 00:00:00,"{""flag_stock"": false}",163,16,7,5,12,99.7,63.3,1,105.1,61.4,195,121,316,9.3,1.5,13,1,169,6,198,6,0,1,1,,
1,21,2024-01-03 00:00:00,"{""flag_stock"": false}",164,17,10,9,18,107.2,56.8,4,109,54.4,202,121,323,9.2,3,22,1,163,8,198,24,0,1,1,,
1,21,2024-01-04 00:00:00,"{""flag_stock"": false}",162,13,7,1,14,97.3,64.7,2,101.6,60.6,209,120,329,7.9,2.6,23,1,164,2,186,14,0,1,1,,
1,21,2024-01-05 00:00:00,"{""flag_stock"": false}",156,14,8,0,18,90.1,65.9,1,95.8,61.2,205,112,317,12.1,7,24,1,162,0,184,13,1,0,0,,
1,21,2024-01-06 00:00:00,"{""flag_stock"": false}",155,17,1,7,30,102.5,52.5,5,103.1,48.3,196,103,299,19.5,3.2,20,1,156,7,181,27,1,0,0,,
1,21,2024-01-07 00:00:00,"{""flag_stock"": false}",162,12,7,3,26,105.4,56.6,1,113.3,55.6,182,104,286,10,5.8,30,1,155,3,177,22,1,0,0,,
1,21,2024-01-08 00:00:00,"{""flag_stock"": false}",174,14,8,5,22,106.2,67.8,2,108.7,66,191,103,294,7.1,3.2,20,1,162,6,190,26,0,1,1,,
1,21,2024-01-09 00:00:00,"{""flag_stock"": false}",163,13,10,2,21,96,67,1,99.5,65.5,194,103,297,6.1,1.8,25,1,174,4,201,31,0,1,1,,
1,21,2024-01-10 00:00:00,"{""flag_stock"": false}",167,18,8,6,14,105,62,2,108.3,58.5,186,101,287,9.1,4.9,26,1,163,7,196,19,1,0,0,,
1,21,2024-01-11 00:00:00,"{""flag_stock"": false}",173,14,8,2,21,122.8,50.2,3,125.9,49.5,181,104,285,3.8,6.1,20,1,167,2,191,12,1,0,0,,
1,21,2024-01-12 00:00:00,"{""flag_stock"": false}",179,10,5,9,16,130.6,48.4,5,142.2,47.8,181,109,290,8.3,5.8,17,1,173,8,196,18,0,1,1,,
1,21,2024-01-13 00:00:00,"{""flag_stock"": false}",177,16,11,6,21,109.4,67.6,5,119.7,62.2,187,109,296,13.5,5.5,22,1,179,4,210,24,0,1,1,,
1,21,2024-01-14 00:00:00,"{""flag_stock"": false}",177,22,9,1,22,118.5,58.5,2,130.2,58.4,183,104,287,5.8,4.7,15,1,177,1,209,24,0,1,1,,
1,21,2024-01-15 00:00:00,"{""flag_stock"": false}",179,16,13,2,21,133.8,45.2,2,145,42.9,171,98,269,9.4,2,25,1,177,0,206,20,0,1,1,,
1,21,2024-01-16 00:00:00,"{""flag_stock"": false}",172,12,10,4,20,104.4,67.6,3,106,63.6,175,87,262,12.3,2,19,1,179,3,204,19,1,0,0,,
1,21,2024-01-17 00:00:00,"{""flag_stock"": false}",171,12,5,8,21,117.1,53.9,1,119.4,51.3,189,87,276,7.7,1.9,5,1,172,8,197,23,0,1,1,,
1,21,2024-01-18 00:00:00,"{""flag_stock"": false}",178,13,5,7,23,99.3,78.7,5,106.4,71,174,81,255,15.2,3.2,22,1,171,5,194,26,1,0,0,,
1,21,2024-01-19 00:00:00,"{""flag_stock"": false}",177,22,7,3,22,115,62,4,115.7,60.9,150,74,224,9.8,4.3,28,1,178,4,211,20,0,1,1,,
1,21,2024-01-20 00:00:00,"{""flag_stock"": false}",177,19,7,2,28,116.5,60.5,1,124.9,57.2,142,76,218,16.1,5.6,24,1,177,4,207,21,0,1,1,,
1,21,2024-01-21 00:00:00,"{""flag_stock"": false}",168,11,6,5,15,110.5,57.5,3,117.1,54.1,141,75,216,6.8,5.5,21,1,177,4,198,16,1,0,0,,
1,21,2024-01-22 00:00:00,"{""flag_stock"": false}",172,11,8,3,23,123.5,48.5,3,131.1,44.9,145,77,222,11,4.6,20,1,168,3,190,21,0,1,1,,
1,21,2024-01-23 00:00:00,"{""flag_stock"": false}",170,8,5,3,18,101.2,68.8,2,110.6,64.7,160,87,247,3.1,2.7,14,1,172,3,188,17,1,0,0,,
1,21,2024-01-24 00:00:00,"{""flag_stock"": false}",176,12,8,5,17,110,66,5,115.5,65.8,150,80,230,14.5,3.3,17,1,170,5,195,12,0,1,1,,
1,21,2024-01-25 00:00:00,"{""flag_stock"": false}",179,14,3,4,10,129.1,49.9,2,132,49.7,143,87,230,16.9,0.8,19,1,176,5,198,10,0,1,1,,
1,21,2024-01-26 00:00:00,"{""flag_stock"": false}",178,15,8,8,19,119.3,58.7,5,123.5,57.3,147,84,231,7.9,3.3,21,1,179,8,210,15,0,1,1,,
1,21,2024-01-27 00:00:00,"{""flag_stock"": false}",182,12,2,5,23,100.2,81.8,2,105.6,81.3,137,81,218,18.3,2.3,13,1,178,3,195,22,0,1,1,,
1,21,2024-01-28 00:00:00,"{""flag_stock"": false}",192,10,6,3,33,112.9,79.1,4,117.6,77.2,127,82,209,20.4,3.2,25,1,182,3,201,33,0,1,1,,
1,21,2024-01-29 00:00:00,"{""flag_stock"": false}",185,11,7,5,17,108.7,76.3,3,113.2,75.6,127,80,207,13.9,3.5,16,1,192,7,217,12,1,0,0,,
1,21,2024-01-30 00:00:00,"{""flag_stock"": false}",188,10,3,4,17,114.5,73.5,3,115.8,68.3,135,83,218,8.8,4.1,27,1,185,5,203,4,1,0,0,,
1,21,2024-01-31 00:00:00,"{""flag_stock"": false}",182,17,9,7,15,112.6,69.4,4,113.8,66.8,153,82,235,6.1,2.4,22,1,188,7,221,16,0,1,1,,
1,21,2024-02-01 00:00:00,"{""flag_stock"": false}",183,16,9,3,18,135,48,4,136.5,45.5,148,81,229,12.2,6.7,26,1,182,4,211,14,1,0,0,,
1,21,2024-02-02 00:00:00,"{""flag_stock"": false}",181,12,9,5,19,100.3,80.7,3,105.8,79.9,150,84,234,8.4,1.6,18,1,183,4,208,9,0,1,1,,
1,21,2024-02-03 00:00:00,"{""flag_stock"": false}",184,18,6,4,21,121.1,62.9,2,128.4,60.2,145,82,227,9.6,2.9,18,1,181,4,209,23,0,1,1,,
1,21,2024-02-04 00:00:00,"{""flag_stock"": false}",185,20,5,1,22,104.2,80.8,4,109,78.9,141,85,226,14.5,3.6,16,1,184,0,209,22,0,1,1,,
1,21,2024-02-05 00:00:00,"{""flag_stock"": false}",184,17,5,6,21,128.1,55.9,4,134.7,50.7,137,78,215,11.2,5.8,18,1,185,5,212,25,1,0,0,,
1,21,2024-02-06 00:00:00,"{""flag_stock"": false}",182,17,12,4,22,115.1,66.9,2,117,62.9,134,85,219,13.3,1,20,1,184,4,217,17,1,0,0,,
1,21,2024-02-07 00:00:00,"{""flag_stock"": false}",173,16,6,4,15,120.5,52.5,5,124.7,49.6,141,88,229,10.7,2.2,30,1,182,4,208,6,1,0,0,,
1,21,2024-02-08 00:00:00,"{""flag_stock"": false}",178,16,5,8,22,101.2,76.8,2,104.3,73.8,138,86,224,8.9,2,26,1,173,9,203,21,1,0,0,,
1,21,2024-02-09 00:00:00,"{""flag_stock"": false}",173,14,11,6,23,105.3,67.7,5,109.1,66.4,138,81,219,12.5,3,20,1,178,6,209,20,1,0,0,,
1,21,2024-02-10 00:00:00,"{""flag_stock"": false}",182,12,4,3,29,127.9,54.1,2,138.8,51.7,146,83,229,15.5,4.4,18,1,173,4,193,35,0,1,1,,
1,21,2024-02-11 00:00:00,"{""flag_stock"": false}",192,12,3,7,20,130.6,61.4,5,136.6,57.3,152,80,232,19.1,1.6,15,1,182,7,204,18,0,1,1,,
1,21,2024-02-12 00:00:00,"{""flag_stock"": false}",198,16,9,6,22,121.2,76.8,3,128.7,69.7,136,76,212,9.6,3.2,22,1,192,4,221,26,0,1,1,,
1,21,2024-02-13 00:00:00,"{""flag_stock"": false}",196,14,3,9,20,124.8,71.2,5,126.8,68.9,131,72,203,8.7,4.4,23,1,198,9,224,20,1,0,0,,
1,21,2024-02-14 00:00:00,"{""flag_stock"": false}",190,19,12,0,22,114.3,75.7,1,119.6,70.6,126,73,199,10.8,1.3,20,1,196,0,227,24,0,1,1,,
1,21,2024-02-15 00:00:00,"{""flag_stock"": false}",194,20,1,3,20,111.2,82.8,4,116,74.9,131,76,207,8.2,3.9,16,1,190,3,214,14,1,0,0,,
1,21,2024-02-16 00:00:00,"{""flag_stock"": false}",192,16,2,4,17,141,51,5,152,47.6,130,85,215,11.5,5.1,19,1,194,4,216,23,0,1,1,,
1,21,2024-02-17 00:00:00,"{""flag_stock"": false}",189,25,3,4,23,140.4,48.6,3,150.5,45.1,136,83,219,13.6,3.5,21,1,192,4,224,21,0,1,1,,
1,21,2024-02-18 00:00:00,"{""flag_stock"": false}",179,13,5,6,23,123.9,55.1,4,126.2,53.2,133,83,216,8.1,7.1,29,1,189,4,211,21,1,0,0,,
1,21,2024-02-19 00:00:00,"{""flag_stock"": false}",173,16,4,8,21,111.8,61.2,1,118.1,58.4,126,84,210,7.6,1.3,10,1,179,7,206,28,0,1,1,,
1,21,2024-02-20 00:00:00,"{""flag_stock"": false}",169,12,9,1,23,93.8,75.2,4,98.2,70,120,85,205,12.7,3.6,15,1,173,2,196,18,0,1,1,,
1,21,2024-02-21 00:00:00,"{""flag_stock"": false}",178,18,4,0,19,103,75,3,109.7,71.5,120,94,214,19,1.8,21,1,169,0,191,22,0,1,1,,
1,21,2024-02-22 00:00:00,"{""flag_stock"": false}",185,14,1,4,20,101.8,83.2,3,110.4,78.6,136,96,232,6.9,3.3,17,1,178,5,198,28,0,1,1,,
1,21,2024-02-23 00:00:00,"{""flag_stock"": false}",183,11,8,1,23,115.6,67.4,2,116.6,66.4,132,92,224,7.1,5.9,22,1,185,1,205,32,0,1,1,,
1,21,2024-02-24 00:00:00,"{""flag_stock"": false}",189,23,5,1,27,114.5,74.5,4,122.5,67.5,133,92,225,16,4.6,11,1,183,1,212,32,0,1,1,,
1,21,2024-02-25 00:00:00,"{""flag_stock"": false}",193,15,7,4,24,129.4,63.6,4,134.8,63.3,144,90,234,12.4,3.8,23,1,189,4,215,20,0,1,1,,
1,21,2024-02-26 00:00:00,"{""flag_stock"": false}",199,19,8,3,21,128.3,70.7,4,138.6,67,138,87,225,11.9,3.2,26,1,193,2,222,30,1,0,0,,
1,21,2024-02-27 00:00:00,"{""flag_stock"": false}",201,17,8,3,25,123.5,77.5,5,134.2,74,140,87,227,9.4,-0.4,24,1,199,4,228,29,1,0,0,,
1,21,2024-02-28 00:00:00,"{""flag_stock"": false}",205,21,1,5,22,139.9,65.1,5,146.7,59.3,143,79,222,13.7,2.8,16,1,201,5,228,11,0,1,1,,
1,21,2024-02-29 00:00:00,"{""flag_stock"": false}",208,14,5,3,18,114.9,93.1,2,124,87.1,137,81,218,10.1,0.6,28,1,205,2,226,19,0,1,1,,
1,21,2024-03-01 00:00:00,"{""flag_stock"": false}",201,14,4,9,20,148.1,52.9,4,154.2,50.7,135,84,219,10.8,6.5,17,1,208,8,234,24,0,1,1,,
1,21,2024-03-02 00:00:00,"{""flag_stock"": false}",200,13,6,7,25,127.6,72.4,3,139.9,68.8,138,88,226,18,3.1,10,1,201,8,228,15,0,1,1,,
1,21,2024-03-03 00:00:00,"{""flag_stock"": false}",209,16,8,2,30,138.1,70.9,4,149.9,65.4,128,84,212,14.5,5,21,1,200,2,226,31,0,1,1,,
1,21,2024-03-04 00:00:00,"{""flag_stock"": false}",210,13,4,4,23,146.2,63.8,3,147.8,61.4,125,84,209,14.5,0.7,19,1,209,4,230,26,1,0,0,,
1,21,2024-03-05 00:00:00,"{""flag_stock"": false}",221,21,7,4,20,139,82,1,150,76.7,125,76,201,4,5,15,1,210,3,241,18,1,0,0,,
1,21,2024-03-06 00:00:00,"{""flag_stock"": false}",217,13,5,3,16,137.9,79.1,5,140.5,74.6,138,73,211,10.8,-0.2,24,1,221,4,243,13,0,1,1,,
1,21,2024-03-07 00:00:00,"{""flag_stock"": false}",210,14,6,3,16,153.8,56.2,1,166.4,54.2,127,70,197,9.8,0.8,21,1,217,3,240,21,1,0,0,,
1,21,2024-03-08 00:00:00,"{""flag_stock"": false}",218,15,7,5,20,163.3,54.7,2,168.9,53.3,137,68,205,8.7,5,24,1,210,4,236,27,0,1,1,,
1,21,2024-03-09 00:00:00,"{""flag_stock"": false}",223,16,5,5,25,148.2,74.8,5,151.5,69.9,137,67,204,16.4,2.5,22,1,218,7,246,20,0,1,1,,
1,21,2024-03-10 00:00:00,"{""flag_stock"": false}",21,14,8,3,30,14.1,6.9,4,14.6,6.5,138,67,205,16,7.1,19,1,223,2,247,30,0,1,1,,
1,21,2024-03-11 00:00:00,"{""flag_stock"": false}",26,17,7,6,20,15.2,10.8,1,16.7,10.5,136,65,201,10.3,6.9,24,1,21,6,51,15,1,0,0,,
1,21,2024-03-12 00:00:00,"{""flag_stock"": false}",30,16,5,1,15,17.6,12.4,4,18.4,11.5,153,67,220,6.9,3.8,20,1,26,1,48,13,0,1,1,,
1,21,2024-03-13 00:00:00,"{""flag_stock"": false}",26,23,9,7,21,15,11,3,15.1,10,161,66,227,12.2,5.3,19,1,30,7,69,15,0,1,1,,
1,21,2024-03-14 00:00:00,"{""flag_stock"": false}",24,18,0,7,18,13.6,10.4,2,13.6,10,161,72,233,10.2,3.7,15,1,26,5,49,22,0,1,1,,
1,21,2024-03-15 00:00:00,"{""flag_stock"": false}",32,12,4,1,21,17.9,14.1,1,18.5,13.6,159,63,222,15.9,5.9,20,1,24,1,41,26,0,1,1,,
1,21,2024-03-16 00:00:00,"{""flag_stock"": false}",37,21,4,0,32,22.4,14.6,5,23.5,13.4,164,65,229,17.6,5.4,21,1,32,0,57,31,1,0,0,,
1,21,2024-03-17 00:00:00,"{""flag_stock"": false}",33,17,3,5,23,22.2,10.8,5,22.5,9.7,171,62,233,9,9.5,32,1,37,6,63,22,0,1,1,,
1,21,2024-03-18 00:00:00,"{""flag_stock"": false}",27,15,6,5,19,20.1,6.9,4,21.5,6.8,173,65,238,7.6,-0.4,25,1,33,5,59,13,1,0,0,,
1,21,2024-03-19 00:00:00,"{""flag_stock"": false}",32,15,5,5,22,20.4,11.6,1,20.5,11.1,166,69,235,12.7,5.3,24,1,27,6,53,23,0,1,1,,
1,21,2024-03-20 00:00:00,"{""flag_stock"": false}",32,17,4,5,20,20.3,11.7,5,20.7,11.3,161,82,243,14.6,0.5,19,1,32,4,57,19,0,1,1,,
1,21,2024-03-21 00:00:00,"{""flag_stock"": false}",36,10,4,0,19,25.9,10.1,3,27.3,9.6,169,78,247,12.8,4.3,19,1,32,1,47,23,0,1,1,,
1,21,2024-03-22 00:00:00,"{""flag_stock"": false}",40,22,9,2,17,23.2,16.8,1,23.3,15.5,167,82,249,9.5,1.7,25,1,36,2,69,24,1,0,0,,
1,21,2024-03-23 00:00:00,"{""flag_stock"": false}",41,15,3,2,29,30.6,10.4,5,31.9,10.2,167,80,247,16.8,2.6,18,1,40,0,58,30,0,1,1,,
1,21,2024-03-24 00:00:00,"{""flag_stock"": false}",43,21,7,3,23,29.6,13.4,4,32,12.6,172,75,247,14.3,4.2,19,1,41,4,73,19,0,1,1,,
1,21,2024-03-25 00:00:00,"{""flag_stock"": false}",44,10,0,4,12,32.4,11.6,1,34.2,11.2,174,78,252,11.7,3.4,30,1,43,4,57,20,0,1,1,,
1,21,2024-03-26 00:00:00,"{""flag_stock"": false}",36,17,6,9,18,26.7,9.3,4,26.9,9.2,157,73,230,9.2,1.1,18,1,44,9,76,13,0,1,1,,
1,21,2024-03-27 00:00:00,"{""flag_stock"": false}",31,16,9,2,22,21.3,9.7,5,21.9,8.9,176,63,239,16,1.2,26,1,36,1,62,23,0,1,1,,
1,21,2024-03-28 00:00:00,"{""flag_stock"": false}",33,11,5,3,24,23.6,9.4,5,25.8,8.5,179,61,240,11.2,3,15,1,31,3,50,23,1,0,0,,
1,21,2024-03-29 00:00:00,"{""flag_stock"": false}",32,18,4,4,16,22.7,9.3,5,22.8,9.3,190,61,251,9.4,5.3,29,1,33,4,59,13,0,1,1,,
1,21,2024-03-30 00:00:00,"{""flag_stock"": false}",43,13,0,1,35,27.8,15.2,5,30.2,14.6,192,64,256,21.1,5.3,21,1,32,0,45,38,1,0,0,,
1,21,2024-03-31 00:00:00,"{""flag_stock"": false}",35,16,6,5,29,22.6,12.4,4,23.6,11.7,190,56,246,17.5,3.9,21,1,43,5,70,37,0,1,1,,
1,21,2024-04-01 00:00:00,"{""flag_stock"": false}",27,14,5,5,16,15.4,11.6,2,15.8,10.7,191,54,245,7.1,5.4,27,1,35,5,59,16,1,0,0,,
1,21,2024-04-02 00:00:00,"{""flag_stock"": false}",32,19,6,1,20,17.9,14.1,1,18.7,13.8,195,50,245,12.4,-0.9,14,1,27,0,52,23,0,1,1,,
1,21,2024-04-03 00:00:00,"{""flag_stock"": true}",3,13,9,2,12,1.8,1.2,3,2,1.2,201,54,255,8.1,5.3,24,1,32,3,57,14,1,0,0,,
1,21,2024-04-04 00:00:00,"{""flag_stock"": true}",6,14,5,4,17,4,2,5,4.2,1.9,193,50,243,6.5,5.3,18,1,3,4,26,9,0,1,1,,
1,21,2024-04-05 00:00:00,"{""flag_stock"": true}",4,15,4,5,17,2.5,1.5,3,2.6,1.5,203,53,256,9.2,-1.1,16,1,6,6,31,18,0,1,1,,
1,21,2024-04-06 00:00:00,"{""flag_stock"": true}",14,12,9,3,36,7.9,6.1,3,8.1,5.5,202,50,252,17.4,4.8,21,1,4,3,28,33,0,1,1,,
1,21,2024-04-07 00:00:00,"{""flag_stock"": true}",13,20,13,5,29,8.9,4.1,3,9.5,3.9,218,51,269,16.4,3.2,29,1,14,5,52,25,0,1,1,,
1,21,2024-04-08 00:00:00,"{""flag_stock"": true}",12,15,4,1,30,7.8,4.2,1,8,3.9,212,51,263,15.1,4,15,1,13,0,32,25,0,1,1,,
1,21,2024-04-09 00:00:00,"{""flag_stock"": true}",6,17,10,2,23,4.1,1.9,1,4.4,1.9,205,55,260,10.7,-1.8,21,1,12,0,39,17,0,1,1,,
1,21,2024-04-10 00:00:00,"{""flag_stock"": false}",10,17,11,3,20,6,4,4,6.6,3.7,202,52,254,8.9,3.4,20,1,6,4,38,21,1,0,0,,
1,21,2024-04-11 00:00:00,"{""flag_stock"": true}",1,19,1,4,21,0.7,0.3,3,0.7,0.3,207,53,260,11.6,4,22,1,10,4,34,27,1,0,0,,
1,21,2024-04-12 00:00:00,"{""flag_stock"": true}",5,13,9,1,18,3.4,1.6,5,3.5,1.5,204,50,254,11.6,8.8,19,1,1,1,24,24,0,1,1,,
1,21,2024-04-13 00:00:00,"{""flag_stock"": true}",11,11,6,5,24,7.2,3.8,5,7.6,3.8,202,50,252,9.5,5.8,21,1,5,6,28,23,1,0,0,,
1,21,2024-04-14 00:00:00,"{""flag_stock"": true}",9,9,4,3,19,5,4,2,5.4,3.6,205,50,255,18.6,5.9,21,1,11,3,27,17,1,0,0,,
1,21,2024-04-15 00:00:00,"{""flag_stock"": true}",6,17,4,5,22,3.8,2.2,1,4,2.2,212,54,266,10.6,0.8,20,1,9,5,35,25,1,0,0,,
1,21,2024-04-16 00:00:00,"{""flag_stock"": false}",13,7,7,1,26,7.3,5.7,3,7.4,5.5,212,52,264,10.8,4.7,16,1,6,1,21,27,0,1,1,,
1,21,2024-04-17 00:00:00,"{""flag_stock"": false}",18,13,10,3,21,10.4,7.6,1,10.8,7.3,207,52,259,9.4,6.2,25,1,13,3,39,12,0,1,1,,
1,21,2024-04-18 00:00:00,"{""flag_stock"": false}",27,16,13,1,21,20,7,4,21.4,6.9,214,58,272,4.7,2,21,1,18,1,48,20,0,1,1,,
1,21,2024-04-19 00:00:00,"{""flag_stock"": false}",22,18,9,4,19,13.9,8.1,2,15.2,7.8,210,52,262,10.6,1.9,20,1,27,4,58,25,0,1,1,,
1,21,2024-04-20 00:00:00,"{""flag_stock"": false}",23,15,8,5,25,15.1,7.9,1,16.4,7.8,214,52,266,13.6,4,21,1,22,7,52,16,1,0,0,,
1,21,2024-04-21 00:00:00,"{""flag_stock"": false}",19,20,7,9,29,11.6,7.4,1,12.3,7.4,219,50,269,15.7,6.9,24,1,23,9,59,19,1,0,0,,
1,21,2024-04-22 00:00:00,"{""flag_stock"": false}",27,9,9,9,14,16,11,5,17.4,10.6,218,51,269,14.1,1.2,21,1,19,9,46,16,1,0,0,,
1,21,2024-04-23 00:00:00,"{""flag_stock"": false}",24,15,6,2,24,13.9,10.1,4,14.2,9.7,211,57,268,14.8,3.4,23,1,27,3,51,28,0,1,1,,
1,21,2024-04-24 00:00:00,"{""flag_stock"": true}",3,12,4,2,22,1.8,1.2,1,1.9,1.2,196,54,250,10.7,2.5,12,1,24,3,43,14,0,1,1,,
1,21,2024-04-25 00:00:00,"{""flag_stock"": true}",6,10,11,8,20,3.7,2.3,4,3.7,2.1,196,50,246,8.9,3.5,20,1,3,9,33,23,1,0,0,,
1,21,2024-04-26 00:00:00,"{""flag_stock"": true}",5,12,8,2,18,3.5,1.5,1,3.8,1.4,197,50,247,15,0.8,22,1,6,3,29,24,0,1,1,,
1,21,2024-04-27 00:00:00,"{""flag_stock"": true}",8,11,9,6,32,4.7,3.3,1,4.9,3.2,198,56,254,14.9,4.6,21,1,5,6,31,35,1,0,0,,
1,21,2024-04-28 00:00:00,"{""flag_stock"": true}",4,14,3,4,28,3,1,2,3.1,1,202,57,259,17.6,4.4,20,1,8,3,28,34,1,0,0,,
1,21,2024-04-29 00:00:00,"{""flag_stock"": false}",12,13,5,4,17,7.7,4.3,1,7.9,4.2,191,55,246,13.2,2.2,18,1,4,6,28,15,1,0,0,,
1,21,2024-04-30 00:00:00,"{""flag_stock"": false}",14,18,11,7,19,9.2,4.8,5,9.7,4.8,201,54,255,11.7,2.4,22,1,12,7,48,10,0,1,1,,
1,21,2024-05-01 00:00:00,"{""flag_stock"": false}",20,17,8,1,18,11.2,8.8,1,11.5,8.5,203,58,261,8.1,4.7,26,1,14,1,40,16,0,1,1,,
1,21,2024-05-02 00:00:00,"{""flag_stock"": false}",31,12,5,5,20,22,9,3,23.2,8.8,205,50,255,6.9,5.5,22,1,20,5,42,26,1,0,0,,
1,21,2024-05-03 00:00:00,"{""flag_stock"": false}",34,19,6,6,25,23.5,10.5,2,24,10,187,50,237,9,3.4,20,1,31,5,61,28,1,0,0,,
1,21,2024-05-04 00:00:00,"{""flag_stock"": false}",40,16,8,4,23,22.5,17.5,2,22.9,15.9,191,55,246,13,4.3,20,1,34,6,64,21,0,1,1,,
1,21,2024-05-05 00:00:00,"{""flag_stock"": false}",50,9,12,1,28,37.1,12.9,4,39.2,12.6,196,50,246,13.2,4.8,11,1,40,2,63,27,0,1,1,,
1,21,2024-05-06 00:00:00,"{""flag_stock"": false}",42,13,6,3,24,28.4,13.6,1,31.1,13,208,50,258,10.6,4.3,26,1,50,3,72,32,0,1,1,,
1,21,2024-05-07 00:00:00,"{""flag_stock"": false}",45,18,4,4,22,26.2,18.8,4,28.2,18,206,50,256,10.2,3.5,18,1,42,3,67,32,0,1,1,,
1,21,2024-05-08 00:00:00,"{""flag_stock"": false}",50,14,4,3,22,36.4,13.6,2,38.2,12.4,208,55,263,11.3,1.6,33,1,45,3,66,27,1,0,0,,
1,21,2024-05-09 00:00:00,"{""flag_stock"": false}",46,19,6,7,19,34.2,11.8,4,34.8,11.2,210,54,264,11.2,0.8,17,1,50,8,83,17,0,1,1,,
1,21,2024-05-10 00:00:00,"{""flag_stock"": false}",44,17,5,4,19,31,13,3,31.5,12.7,200,50,250,12.8,5.6,16,1,46,3,71,25,0,1,1,,
1,21,2024-05-11 00:00:00,"{""flag_stock"": false}",40,13,11,5,29,22.7,17.3,1,24.8,16.5,185,51,236,16.6,6.4,25,1,44,3,71,26,0,1,1,,
1,21,2024-05-12 00:00:00,"{""flag_stock"": false}",38,14,7,3,31,27.5,10.5,4,30.1,9.8,191,50,241,15.7,5.8,22,1,40,2,63,33,0,1,1,,
1,21,2024-05-13 00:00:00,"{""flag_stock"": false}",37,10,8,3,20,23.4,13.6,1,24.7,12.8,181,50,231,5.6,0.9,14,1,38,3,59,14,1,0,0,,
1,21,2024-05-14 00:00:00,"{""flag_stock"": false}",43,16,6,3,19,32,11,4,33.7,10,186,55,241,11.2,4.8,22,1,37,3,62,26,0,1,1,,
1,21,2024-05-15 00:00:00,"{""flag_stock"": false}",35,8,6,7,13,20.5,14.5,3,21.7,14.1,178,54,232,6.7,4.2,16,1,43,7,64,19,0,1,1,,
1,21,2024-05-16 00:00:00,"{""flag_stock"": false}",33,14,6,4,20,21,12,3,22.5,11.8,194,58,252,10,5.5,15,1,35,2,57,19,0,1,1,,
1,21,2024-05-17 00:00:00,"{""flag_stock"": false}",39,11,6,1,10,22.2,16.8,1,22.5,15.2,192,60,252,11.8,2.4,22,1,33,0,50,8,0,1,1,,
1,21,2024-05-18 00:00:00,"{""flag_stock"": false}",42,14,6,5,28,31.3,10.7,4,32.9,10.6,191,64,255,11.9,3.7,23,1,39,4,63,29,1,0,0,,
