local_forecast_date,bu_sk,item_sk,base_demand_forecast_units,demand_forecast_units,demand_forecast_net_deviation_quantity,demand_forecast_accuracy_score_ifk,demand_forecast_is_accurate_flag,operational_forecast_units,operational_forecast_net_deviation_quantity,operational_forecast_accuracy_score_ifk,operational_forecast_is_accurate_flag,operational_orderable_forecast_units,operational_carry_away_forecast_units,calculated_override,country_activity,days_last_change_country_activity
45292,3,7,8.18,7.85,7.85,3,False,7.72,7.72,3,False,7.09,1.06,4.97,0.962,20
45293,3,7,6.74,6.54,-5.46,3,False,6.06,-5.94,3,False,5.23,0.44,2.86,1.1913,12
45294,3,7,5.99,5.87,3.87,4,True,5.94,3.94,4,True,5.17,0.73,2.39,1.1612,7
45295,3,7,6.66,6.62,3.62,4,True,6.81,3.81,4,True,6.38,0.39,3.38,1.0158,17
45296,3,7,7.31,6.74,6.74,3,False,6.95,6.95,3,False,6.46,0.72,2.9,1.165,27
45297,3,7,16.19,15.92,4.92,4,True,15.79,4.79,4,True,14.61,1.7,0.26,0.9239,17
45298,3,7,11.61,10.71,3.71,4,True,11.56,4.56,4,True,10.58,1,4.8,0.9557,24
45299,3,7,6.6,6.65,-2.35,4,True,6.69,-2.31,4,True,6.01,0.83,3.29,0.9014,6
45300,3,7,8.65,8.42,8.42,3,False,8.68,8.68,3,False,8.15,0.83,4.19,1.0576,17
45301,3,7,7.51,6.86,-1.14,5,True,6.97,-1.03,5,True,6.43,0.96,2.44,1.2678,24
45302,3,7,7.94,8.18,-2.82,4,True,8.75,-2.25,4,True,7.46,0.54,3.54,1.0758,29
45303,3,7,5.55,5.37,1.37,5,True,5.32,1.32,5,True,4.85,0.47,0.41,0.8911,12
45304,3,7,11.82,11.93,-7.07,3,False,11.93,-7.07,3,False,10.89,0.76,2.37,0.951,25
45305,3,7,15.39,15.82,15.82,2,False,16.5,16.5,2,False,15.27,1.02,0.87,1.2036,4
45306,3,7,6.63,6,0,5,True,6.23,0.23,5,True,5.63,0.9,1.29,0.8643,10
45307,3,7,7.74,7.9,3.9,4,True,8.68,4.68,4,True,7.53,1.15,3.66,0.7477,5
45308,3,7,6.59,6.53,-4.47,4,True,6.91,-4.09,4,True,6.42,0.75,0.68,0.8918,0
45309,3,7,7.87,6.97,6.97,3,False,7.39,7.39,3,False,6.45,0.64,3.85,1.1811,26
45310,3,7,7.36,7.03,-3.97,4,True,6.8,-4.2,4,True,5.97,0.75,3.1,1.0954,4
45311,3,7,13.01,12.66,12.66,2,False,12.81,12.81,2,False,11.88,0.98,4.73,0.8219,6
45312,3,7,17.5,16.56,7.56,3,False,16.33,7.33,3,False,15.43,0.99,4.32,0.7531,21
45313,3,7,6.78,7.13,0.13,5,True,7.68,0.68,5,True,7.29,0.69,4.57,0.7536,13
45314,3,7,7.74,7.78,4.78,4,True,8.16,5.16,3,False,7.74,0.61,4.39,1.2948,1
45315,3,7,6.66,6.27,-0.73,5,True,6.6,-0.4,5,True,6.25,0.96,0.36,1.2718,14
45316,3,7,6.88,6.72,2.72,4,True,6.34,2.34,4,True,5.67,0.94,1.98,0.88,7
45317,3,7,7.22,7.11,-1.89,5,True,7.37,-1.63,5,True,6.48,1.04,3.79,1.2163,18
45318,3,7,15.77,15.62,3.62,4,True,15.91,3.91,4,True,15.02,1.49,4.14,1.1486,20
45319,3,7,14.49,13.67,13.67,2,False,14.87,14.87,2,False,13.58,1.7,2.3,1.033,1
45320,3,7,8.32,8.06,-3.94,4,True,8.63,-3.37,4,True,7.74,0.89,4.79,1.0184,12
45321,3,7,6.3,5.63,2.63,4,True,5.64,2.64,4,True,5.32,0.82,2.97,1.1791,21
45322,3,7,7.12,6.38,6.38,3,False,6.37,6.37,3,False,5.7,0.61,4.58,1.1582,9
45323,3,7,8.99,8.64,3.64,4,True,8.95,3.95,4,True,7.68,1.11,1.41,0.7035,20
45324,3,7,8.35,7.75,7.75,3,False,7.41,7.41,3,False,7.02,0.64,1.19,1.2619,15
45325,3,7,13.9,14.49,14.49,2,False,16.26,16.26,2,False,14,2.29,1.8,0.8645,22
45326,3,7,13.82,13.35,13.35,2,False,12.68,12.68,2,False,10.83,1.4,0.22,1.247,7
45327,3,7,7.04,6.74,5.74,3,False,6.87,5.87,3,False,5.86,0.98,0.14,1.0359,9
45328,3,7,8.27,7.98,2.98,4,True,8.16,3.16,4,True,6.95,0.64,2.52,1.193,6
45329,3,7,7.49,7.36,7.36,3,False,7.63,7.63,3,False,7.2,0.66,1.94,1.0654,2
45330,3,7,6.51,6.28,-8.72,3,False,6.05,-8.95,3,False,5.48,0.56,4.1,0.9628,6
45331,3,7,6.26,5.92,5.92,3,False,6.08,6.08,3,False,5.5,0.81,0.36,1.2224,7
45332,3,7,14.72,14.53,14.53,2,False,15.7,15.7,2,False,13.85,1.69,0.08,1.0349,17
45333,3,7,15.48,15.3,5.3,3,False,15.43,5.43,3,False,14,0.84,1.96,0.7239,4
45334,3,7,8.45,7.81,7.81,3,False,8.41,8.41,3,False,7.44,0.92,2.44,1.1393,5
45335,3,7,8.25,7.77,4.77,4,True,7.9,4.9,4,True,7.07,0.88,2.48,0.7475,14
45336,3,7,7.7,8.26,0.26,5,True,8.13,0.13,5,True,7.09,1.15,4.77,1.2326,3
45337,3,7,8.58,8.61,7.61,3,False,8.81,7.81,3,False,8.21,0.64,2.04,0.8215,5
45338,3,7,8.26,7.9,3.9,4,True,8.16,4.16,4,True,7.73,0.96,3.71,0.7585,0
45339,3,7,15.65,14.63,1.63,5,True,16.2,3.2,4,True,15.08,0.97,4.77,0.9646,10
45340,3,7,13.55,13.24,-6.76,4,True,12.68,-7.32,3,False,11.85,1.1,3.42,1.2429,16
45341,3,7,6.21,5.68,-4.32,4,True,5.42,-4.58,4,True,4.72,0.48,3.67,1.0402,20
45342,3,7,6.16,6.05,1.05,5,True,6.79,1.79,5,True,5.93,0.41,1.26,0.7859,7
45343,3,7,6.78,6.87,-2.13,4,True,6.82,-2.18,4,True,6.06,0.74,2.38,0.8448,7
45344,3,7,7.15,7.18,7.18,3,False,7.84,7.84,3,False,7.12,0.84,1.3,0.7394,10
45345,3,7,5.91,5.62,5.62,3,False,5.41,5.41,3,False,5.11,0.68,4.05,0.8946,26
45346,3,7,13.76,12.51,9.51,3,False,13.06,10.06,2,False,11.24,1.02,2.65,0.919,5
45347,3,7,15.03,14.49,10.49,2,False,15.94,11.94,2,False,14.03,1.01,3.11,0.7782,0
45348,3,7,7.42,7.21,5.21,3,False,7.97,5.97,3,False,6.92,0.47,0.57,0.9993,25
45349,3,7,8.02,7.94,-6.06,3,False,7.95,-6.05,3,False,6.86,0.42,2.04,1.0531,11
45350,3,7,8,7.29,4.29,4,True,7.95,4.95,4,True,6.77,0.69,2.03,1.1766,8
45351,3,7,7.19,7.15,7.15,3,False,7.4,7.4,3,False,6.92,0.79,1.79,1.2115,21
45352,3,7,6.68,6.59,-0.41,5,True,6.94,-0.06,5,True,6.13,0.64,3.07,0.9562,26
45353,3,7,15.58,15.84,6.84,3,False,17.24,8.24,3,False,15.08,2.46,3.81,0.8525,15
45354,3,7,14.5,13.95,10.95,2,False,14.27,11.27,2,False,13.25,1.93,1.13,1.0122,2
45355,3,7,7.8,7.56,3.56,4,True,8.2,4.2,4,True,7.18,0.94,2.64,1.1197,16
45356,3,7,6.38,6.17,6.17,3,False,6.11,6.11,3,False,5.6,0.62,3.84,1.1121,14
45357,3,7,5.96,5.72,5.72,3,False,5.71,5.71,3,False,5.06,0.84,0.95,0.927,23
45358,3,7,7.04,6.77,-17.23,2,False,6.66,-17.34,2,False,5.79,0.91,0.95,1.2608,0
45359,3,7,7.47,7.22,7.22,3,False,6.88,6.88,3,False,6.26,0.89,1.05,1.0314,9
45360,3,7,13.32,12.72,-1.28,5,True,12.72,-1.28,5,True,11.13,1.77,4.62,0.974,5
45361,3,7,14.48,14.12,4.12,4,True,13.14,3.14,4,True,12.09,1.86,2.81,0.7732,9
45362,3,7,6.77,7.27,1.27,5,True,7.35,1.35,5,True,6.68,0.74,2.29,0.7007,14
45363,3,7,8.33,7.85,5.85,3,False,7.51,5.51,3,False,6.43,0.58,4.72,1.0792,11
45364,3,7,6.92,6.85,4.85,4,True,7.66,5.66,3,False,7.03,1.04,1.71,1.1847,8
45365,3,7,9.55,9.51,6.51,3,False,10.09,7.09,3,False,9.12,1.2,2.81,1.2826,1
45366,3,7,6.65,6.69,-0.31,5,True,6.75,-0.25,5,True,6.16,0.6,1.19,1.1778,10
45367,3,7,15.92,16.09,16.09,2,False,16.8,16.8,2,False,15.76,2.5,4.44,0.9125,3
45368,3,7,12.69,12.51,-4.49,4,True,11.78,-5.22,4,True,10.62,0.6,1.67,1.0681,19
45369,3,7,9.52,9.63,0.63,5,True,10.25,1.25,5,True,9.24,0.73,3.46,0.7386,13
45370,3,7,6.51,5.97,2.97,4,True,5.97,2.97,4,True,5.48,0.74,0.65,0.9816,2
45371,3,7,8.68,8.44,4.44,4,True,8.87,4.87,4,True,7.88,1.19,3.14,1.2777,24
45372,3,7,6.81,6.69,6.69,3,False,7.4,7.4,3,False,6.52,0.55,4.87,0.8363,19
45373,3,7,8.61,8.67,-0.33,5,True,9.05,0.05,5,True,8.09,1.13,0.67,1.069,28
45374,3,7,14.95,13.5,-12.5,3,False,14.1,-11.9,3,False,12.17,0.7,0.81,1.2364,5
45375,3,7,11.83,11.67,8.67,3,False,11.52,8.52,3,False,10,0.96,3.03,0.8774,23
45376,3,7,6.44,6.26,6.26,3,False,6.03,6.03,3,False,5.14,0.31,4.16,0.967,24
45377,3,7,9.73,9.18,3.18,4,True,8.72,2.72,4,True,7.68,0.87,4.26,0.9868,28
45378,3,7,7.01,7.01,-4.99,4,True,6.9,-5.1,3,False,6.37,0.47,0.93,0.9394,20
45379,3,7,7.23,6.99,-1.01,5,True,7.05,-0.95,5,True,6.11,0.46,2.13,1.1519,28
45380,3,7,9.12,8.79,8.79,3,False,9.31,9.31,3,False,8.35,1.09,2.23,0.9219,15
45381,3,7,10.15,9.16,9.16,3,False,9.63,9.63,3,False,8.6,0.62,2.73,0.7928,16
45382,3,7,13.62,13.99,13.99,2,False,14.46,14.46,2,False,13.43,1.69,1.89,1.0357,0
45383,3,7,6.23,6.04,6.04,3,False,6.26,6.26,3,False,5.84,0.9,4.31,1.1625,27
45384,3,7,7.42,6.96,6.96,3,False,7.53,7.53,3,False,6.88,0.52,1.67,1.1826,20
45385,3,7,8.1,8.15,1.15,5,True,8.26,1.26,5,True,7.32,0.77,1.74,1.0246,13
45386,3,7,7.56,6.77,6.77,3,False,6.74,6.74,3,False,5.75,0.73,2.53,0.711,18
45387,3,7,7.28,7.07,5.07,3,False,6.92,4.92,4,True,6.36,0.36,2.1,0.8986,29
45388,3,7,11.31,10.49,1.49,5,True,10.86,1.86,5,True,9.4,0.89,1.32,1.1193,2
45389,3,7,16.73,17,17,2,False,17.79,17.79,2,False,15.45,2.65,1.67,0.8844,8
45390,3,7,8.33,7.91,4.91,4,True,8.22,5.22,3,False,7.01,0.49,3.55,1.2599,23
45391,3,7,6.52,6.1,0.1,5,True,6.56,0.56,5,True,5.61,0.94,4.27,0.76,26
45392,3,7,6.63,6.6,6.6,3,False,6.25,6.25,3,False,5.92,0.68,1.14,0.7066,6
45393,3,7,7.15,6.15,4.15,4,True,5.99,3.99,4,True,5.22,0.76,3.5,0.8128,10
45394,3,7,6.78,6.23,5.23,3,False,6.22,5.22,3,False,5.79,0.76,1.95,0.8052,9
45395,3,7,14.47,14.14,-5.86,4,True,15.03,-4.97,4,True,12.95,0.85,0.87,0.8742,9
45396,3,7,11.18,11.01,4.01,4,True,11.5,4.5,4,True,9.85,1.08,3.3,1.2328,3
45397,3,7,6.96,6.66,6.66,3,False,7.04,7.04,3,False,6.25,0.58,2.31,1.2273,15
45398,3,7,7.93,7.64,6.64,3,False,8.53,7.53,3,False,7.56,0.47,3.14,1.0939,26
45399,3,7,8.89,8.46,8.46,3,False,8.16,8.16,3,False,7.45,1.16,0.55,0.9559,0
45400,3,7,9.7,9.22,9.22,3,False,9.21,9.21,3,False,8.39,0.53,2.03,1.2201,17
45401,3,7,8.74,8.19,4.19,4,True,9.08,5.08,3,False,8.16,1.3,3.22,0.8792,12
45402,3,7,14.55,13.97,13.97,2,False,15.09,15.09,2,False,14.03,1.91,2.13,0.761,28
45403,3,7,15.88,15.48,15.48,2,False,15.09,15.09,2,False,13.25,1.25,4.5,0.9968,26
45404,3,7,9.22,9.08,5.08,3,False,9.88,5.88,3,False,8.86,0.77,4.12,1.0026,5
45405,3,7,7.21,6.99,5.99,3,False,7.27,6.27,3,False,6.45,0.56,4.32,0.75,28
45406,3,7,6.32,6.1,1.1,5,True,6.85,1.85,5,True,6.19,0.41,4.71,0.7444,23
45407,3,7,8.75,8.41,4.41,4,True,8.39,4.39,4,True,7.54,0.76,0.88,0.9345,1
45408,3,7,6.17,5.85,0.85,5,True,5.99,0.99,5,True,5.28,0.58,1.8,1.0963,21
45409,3,7,16.2,15.76,12.76,2,False,16.25,13.25,2,False,13.96,1.3,1.36,1.0438,10
45410,3,7,13.22,13.24,7.24,3,False,13.8,7.8,3,False,12.93,1.05,0.39,0.917,4
45411,3,7,6.19,6.07,4.07,4,True,6.24,4.24,4,True,5.52,0.85,2.88,0.7876,16
45412,3,7,6.54,6.3,6.3,3,False,6.11,6.11,3,False,5.64,0.89,3.19,1.126,28
45413,3,7,7.74,6.99,6.99,3,False,7.77,7.77,3,False,7.18,0.59,3.57,0.7707,1
45414,3,7,6.53,6.37,6.37,3,False,7.21,7.21,3,False,6.15,0.85,2.41,0.7314,7
45415,3,7,7.88,7.36,5.36,3,False,7.23,5.23,3,False,6.61,0.63,0.27,1.0828,18
45416,3,7,12.42,11.89,-3.11,4,True,12.57,-2.43,4,True,11.12,1.36,1.9,1.1444,13
45417,3,7,16.88,16.72,13.72,2,False,17.33,14.33,2,False,15.88,1.08,0.77,0.7846,26
45418,3,7,7.26,7.17,-2.83,4,True,7.19,-2.81,4,True,6.79,0.91,1.18,0.7554,4
45419,3,7,7.9,8.04,4.04,4,True,7.85,3.85,4,True,6.82,0.8,1.69,1.1336,23
45420,3,7,8.43,7.86,-2.14,4,True,7.37,-2.63,4,True,6.44,0.4,4.69,0.9536,8
45421,3,7,8.37,8.09,8.09,3,False,8.63,8.63,3,False,7.6,0.64,0.16,0.9872,19
45422,3,7,9.14,9.19,3.19,4,True,9.75,3.75,4,True,9.12,1.46,2.29,1.2448,20
45423,3,7,11.33,11.05,11.05,2,False,11.12,11.12,2,False,10.42,1.32,0.19,1.2854,15
45424,3,7,15.54,16.22,3.22,4,True,16.4,3.4,4,True,15.19,2.45,4.8,0.9623,5
45425,3,7,8.11,8.46,0.46,5,True,9.32,1.32,5,True,8.37,0.83,3.43,0.8998,1
45426,3,7,7.84,7.69,-5.31,3,False,7.99,-5.01,3,False,6.92,0.75,4.87,1.1471,11
45427,3,7,6.9,6.1,-3.9,4,True,6.28,-3.72,4,True,5.46,0.59,3.46,1.1233,26
45428,3,7,8.37,7.58,1.58,5,True,7.83,1.83,5,True,7.07,0.47,2.45,1.2294,11
45429,3,7,7.94,7.71,5.71,3,False,7.15,5.15,3,False,6.63,0.87,0.21,0.9323,18
45430,3,7,15.67,15.5,0.5,5,True,16.1,1.1,5,True,14.05,1.64,3.71,1.1021,22
45431,3,7,16.05,16.43,16.43,2,False,16.99,16.99,2,False,16.05,1.33,3.06,0.7717,3
45432,3,7,8.34,8.49,8.49,3,False,8.58,8.58,3,False,7.51,0.47,2.52,0.7346,16
45433,3,7,8.76,8.76,2.76,4,True,9.11,3.11,4,True,7.97,1.05,1.51,0.9992,19
45434,3,7,8.93,8.75,-1.25,5,True,9.12,-0.88,5,True,8.47,0.76,1.79,0.7507,8
45435,3,7,8.33,8.08,7.08,3,False,7.77,6.77,3,False,6.71,0.91,1.9,1.0489,8
45436,3,7,8.54,8.29,3.29,4,True,8.23,3.23,4,True,7.12,0.46,0.21,0.9779,2
45437,3,7,11.94,11.41,11.41,2,False,11.99,11.99,2,False,11.08,1.63,1.67,0.922,15
45438,3,7,11.68,10.57,6.57,3,False,11.22,7.22,3,False,10.42,1.13,1.98,0.8602,13
45439,3,7,6.69,6.63,-3.37,4,True,6.33,-3.67,4,True,5.59,0.91,1.37,1.0836,21
45440,3,7,6.49,6.34,-9.66,3,False,6.13,-9.87,3,False,5.69,0.43,1.82,1.1604,3
45441,3,7,6.61,6.44,5.44,3,False,7,6,3,False,6.6,0.95,3.8,0.9139,14
45442,3,7,9.47,8.91,-15.09,2,False,8.86,-15.14,2,False,7.9,0.5,2.14,0.945,14
45443,3,7,7.02,7.17,7.17,3,False,6.95,6.95,3,False,6.27,0.87,4.98,1.2478,12
45444,3,7,15.25,14.96,14.96,2,False,15.13,15.13,2,False,13.71,1.2,3.8,0.8752,15
45445,3,7,11.92,11,7,3,False,11.15,7.15,3,False,10.15,0.93,0.39,0.9838,6
45446,3,7,8.01,7.9,7.9,3,False,7.53,7.53,3,False,6.71,0.99,1.85,1.117,6
45447,3,7,6.16,6.06,-2.94,4,True,6.82,-2.18,4,True,6.23,1.01,0.35,0.7601,28
45448,3,7,7.61,7.36,-6.64,3,False,7.74,-6.26,3,False,7.13,0.51,0.12,0.8657,20
45449,3,7,6.63,6.51,6.51,3,False,7.13,7.13,3,False,6.1,1.03,4.02,1.2759,21
45450,3,7,7.85,7.7,7.7,3,False,7.96,7.96,3,False,7.31,0.52,4.94,1.2265,23
45451,3,7,14.94,14.35,13.35,2,False,14.21,13.21,2,False,12.41,0.76,4.56,1.1199,16
45452,3,7,15.84,15.4,-1.6,5,True,16.33,-0.67,5,True,15.38,0.91,4.48,1.2354,23
45453,3,7,8.72,8.11,8.11,3,False,8.48,8.48,3,False,7.26,1.23,2.45,0.7544,6
45454,3,7,6.42,6.09,4.09,4,True,6.4,4.4,4,True,6.06,0.36,0.29,0.8877,14
45455,3,7,6.94,6.72,-4.28,4,True,6.27,-4.73,4,True,5.74,0.85,1,0.8022,5
45456,3,7,8.07,7.37,7.37,3,False,8.01,8.01,3,False,6.94,0.55,3.18,1.1527,0
45457,3,7,7.36,7.16,7.16,3,False,7.86,7.86,3,False,7.17,0.82,0.6,1.2666,3
45458,3,7,11.67,11.1,4.1,4,True,11.56,4.56,4,True,10.27,1.58,1.36,0.9202,23
45459,3,7,11.93,11.62,-11.38,3,False,12.14,-10.86,3,False,10.55,1.12,4.06,1.0659,26
45460,3,7,6.9,6.69,5.69,3,False,6.59,5.59,3,False,6.01,0.85,1.17,1.0757,11
45461,3,7,7.54,7.17,-3.83,4,True,7.02,-3.98,4,True,6.21,0.69,3.16,0.7241,1
45462,3,7,7.35,7.01,2.01,4,True,7.24,2.24,4,True,6.55,0.7,1.63,0.8995,27
45463,3,7,6.88,6.62,-3.38,4,True,7.16,-2.84,4,True,6.67,1.07,3.98,0.9329,13
45464,3,7,7.66,7.63,-4.37,4,True,8.14,-3.86,4,True,7.05,0.67,0.36,1.2532,12
45465,3,7,16.34,15.17,0.17,5,True,16.54,1.54,5,True,15.4,2.26,2.39,0.7264,9
45466,3,7,13.57,13.04,3.04,4,True,13.57,3.57,4,True,12.14,1.59,0.61,0.9368,12
45467,3,7,8.42,8.17,4.17,4,True,8.25,4.25,4,True,7.31,0.97,2.02,1.0093,27
45468,3,7,7.66,7.24,7.24,3,False,7.33,7.33,3,False,6.65,0.69,2.54,1.2429,9
45469,3,7,6.74,6.78,6.78,3,False,7.3,7.3,3,False,6.34,0.65,4.02,0.8949,11
45470,3,7,8.14,8.05,3.05,4,True,8.09,3.09,4,True,7.06,1.06,4.54,1.1934,10
45471,3,7,7.65,7.34,6.34,3,False,7.34,6.34,3,False,6.56,0.74,4.87,0.7302,14
45472,3,7,11.36,10.66,4.66,4,True,10.26,4.26,4,True,8.96,0.81,4.37,0.7125,25
45473,3,7,14.66,14.68,11.68,2,False,15.14,12.14,2,False,13.5,0.82,1.58,0.9911,6
45474,3,7,7.2,7.04,7.04,3,False,7.38,7.38,3,False,6.63,0.57,1.22,1.0288,14
45475,3,7,10.29,9.66,6.66,3,False,10.31,7.31,3,False,9.04,0.88,3.21,1.1482,27
45476,3,7,8.02,8.02,8.02,3,False,8.94,8.94,3,False,8.47,0.94,4.62,1.2983,12
45477,3,7,6.87,6.59,4.59,4,True,7.22,5.22,3,False,6.47,0.59,1.7,1.0427,4
45478,3,7,7.39,7.05,-1.95,5,True,7.12,-1.88,5,True,6.3,0.74,0.18,0.9471,8
45479,3,7,11.82,11.39,4.39,4,True,10.53,3.53,4,True,9.93,1.17,4.76,1.184,6
45480,3,7,16.07,14.54,8.54,3,False,14.28,8.28,3,False,13.55,1.95,2.9,1.1662,6
45481,3,7,7.82,7.6,7.6,3,False,7.53,7.53,3,False,6.5,0.54,2.44,1.0121,16
45482,3,7,6.5,6.58,6.58,3,False,7.11,7.11,3,False,6.08,0.72,2.17,1.174,18
45483,3,7,9.1,9.45,9.45,3,False,9.6,9.6,3,False,8.24,1.02,4.1,0.7386,24
45484,3,7,8.3,8.13,5.13,3,False,7.51,4.51,4,True,7.05,0.43,1.36,0.8821,15
45485,3,7,8.18,7.74,5.74,3,False,8.13,6.13,3,False,7.03,0.99,3.95,0.7692,28
45486,3,7,13.83,12.84,3.84,4,True,13.54,4.54,4,True,12.14,0.7,4.93,1.0671,11
45487,3,7,12.64,12.58,5.58,3,False,13.67,6.67,3,False,12.64,1.15,0.06,0.9831,1
45488,3,7,6.61,6.1,2.1,4,True,6.3,2.3,4,True,5.47,0.85,2.97,1.0098,16
45489,3,7,5.92,5.95,5.95,3,False,5.94,5.94,3,False,5.18,0.31,1.64,1.2377,20
45490,3,7,8.65,8.67,6.67,3,False,8.9,6.9,3,False,7.93,1.25,4.31,0.8602,15
45491,3,7,8.23,7.98,-3.02,4,True,8.03,-2.97,4,True,7.25,0.93,3.21,0.7798,28
45492,3,7,8.1,8.25,-0.75,5,True,8.45,-0.55,5,True,7.44,0.99,3.21,0.7914,5
45493,3,7,10.93,10.59,-1.41,5,True,11.02,-0.98,5,True,10.2,1.13,2.49,0.8778,10
45494,3,7,13.09,12.78,5.78,3,False,13.26,6.26,3,False,11.66,1.12,1.9,0.7608,13
45495,3,7,7.3,6.84,1.84,5,True,6.9,1.9,5,True,6.06,0.57,1.02,1.0071,3
45496,3,7,8.65,8.83,8.83,3,False,9.56,9.56,3,False,9.01,0.55,0.07,0.9457,0
45497,3,7,8.92,9.06,2.06,4,True,8.77,1.77,5,True,7.6,0.72,4.1,0.9548,6
45498,3,7,6.32,6.06,-1.94,5,True,5.61,-2.39,4,True,4.83,0.53,1.68,1.1839,3
45499,3,7,7.81,8.02,-6.98,3,False,7.77,-7.23,3,False,7.28,0.78,2.66,0.7787,6
45500,3,7,10.63,10.02,-5.98,3,False,10.44,-5.56,4,True,9.5,0.59,3.6,1.0938,20
45501,3,7,11.14,10.35,-1.65,5,True,11.16,-0.84,5,True,10.1,1.04,2.93,1.277,23
45502,3,7,6.59,6.61,-2.39,4,True,7.4,-1.6,5,True,6.5,1.09,4.92,0.7906,28
45503,3,7,7.85,7.22,4.22,4,True,7.76,4.76,4,True,7.15,0.63,1.41,1.1451,10
45504,3,7,7.75,7.39,-5.61,3,False,7.8,-5.2,3,False,7.26,1.1,2.24,0.985,2
45505,3,7,4.9,4.45,4.45,4,True,4.65,4.65,4,True,4,0.69,2.1,1.2421,1
45506,3,7,4.83,4.62,3.62,4,True,4.85,3.85,4,True,4.37,0.72,1.83,1.1208,1
45507,3,7,7.16,6.57,-5.43,3,False,7.28,-4.72,4,True,6.41,0.98,1.21,1.2492,23
45508,3,7,8.24,7.44,5.44,3,False,7.2,5.2,3,False,6.57,1.07,3.51,0.7131,24
45509,3,7,5.31,4.92,1.92,5,True,5.12,2.12,4,True,4.75,0.59,4.48,1.0034,22
45510,3,7,4.06,4.24,1.24,5,True,4.74,1.74,5,True,4.44,0.27,2.59,0.8265,7
45511,3,7,4.12,4.04,4.04,4,True,4.25,4.25,4,True,3.81,0.44,3.79,0.9555,6
45512,3,7,5.13,4.7,4.7,4,True,5.28,5.28,3,False,4.82,0.39,0.27,0.8494,0
45513,3,7,4.01,3.75,3.75,4,True,3.55,3.55,4,True,3.14,0.36,4.39,1.0328,25
45514,3,7,7.36,6.78,-2.22,4,True,6.73,-2.27,4,True,6.21,0.72,4.58,0.7822,20
45515,3,7,8.42,7.9,1.9,5,True,8.41,2.41,4,True,7.18,0.9,1.92,1.2609,7
45516,3,7,4.89,4.85,4.85,4,True,4.77,4.77,4,True,4.37,0.38,4.16,0.9209,10
45517,3,7,5.95,5.86,-2.14,4,True,6.53,-1.47,5,True,5.6,0.4,2.81,1.2557,4
45518,3,7,3.51,3.51,2.51,4,True,3.5,2.5,4,True,3.15,0.5,0.39,1.0097,15
45519,3,7,4.63,4.45,4.45,4,True,4.34,4.34,4,True,4.01,0.27,0.76,0.7625,17
45520,3,7,5.05,4.76,2.76,4,True,5.16,3.16,4,True,4.52,0.56,2.55,0.9796,11
45521,3,7,6.54,6.44,6.44,3,False,6.47,6.47,3,False,5.68,0.89,2.18,0.78,14
45522,3,7,7.5,7.5,0.5,5,True,7.11,0.11,5,True,6.21,0.84,1.61,0.9354,0
45523,3,7,5.16,4.84,-0.16,5,True,5.02,0.02,5,True,4.58,0.6,3.12,0.78,0
45524,3,7,4.45,4.55,-1.45,5,True,4.91,-1.09,5,True,4.33,0.72,2.17,0.8377,4
45525,3,7,4.16,4.05,-1.95,5,True,4.07,-1.93,5,True,3.83,0.42,2.06,0.9739,3
45526,3,7,5.43,5.38,2.38,4,True,5.13,2.13,4,True,4.53,0.68,0.69,0.7313,27
45527,3,7,5.32,4.73,4.73,4,True,4.65,4.65,4,True,4.32,0.56,4.65,0.8288,2
45528,3,7,9.05,9.02,9.02,3,False,8.75,8.75,3,False,8.15,0.86,4.96,0.7051,21
45529,3,7,8.86,8.41,6.41,3,False,7.94,5.94,3,False,6.92,1.02,4.29,0.7846,26
45530,3,7,4.45,4,0,5,True,4.43,0.43,5,True,4.02,0.25,0.19,1.0416,28
45531,3,7,5.25,5.27,2.27,4,True,5.37,2.37,4,True,4.84,0.75,0.48,0.9284,27
45532,3,7,4.38,4.09,4.09,4,True,4.47,4.47,4,True,4.12,0.4,0.33,0.7411,1
45533,3,7,3.11,3.03,3.03,4,True,3.18,3.18,4,True,2.75,0.41,0.17,0.7402,15
45534,3,7,4.01,3.78,3.78,4,True,3.68,3.68,4,True,3.18,0.31,2.09,0.9325,21
45535,3,7,7.91,7.81,-0.19,5,True,7.55,-0.45,5,True,6.62,0.78,4.7,0.8438,29
45536,3,7,11.13,11.38,1.38,5,True,11.23,1.23,5,True,9.58,0.85,2.9,1.1923,22
45537,3,7,6.59,6.31,-6.69,3,False,6.67,-6.33,3,False,6.31,0.66,3.78,0.7139,10
45538,3,7,8.38,8.18,-0.82,5,True,8.85,-0.15,5,True,8.3,0.66,1.57,0.7503,19
45539,3,7,8.96,8.75,4.75,4,True,8.96,4.96,4,True,7.63,0.9,0.69,1.0974,6
45540,3,7,8.82,8.69,7.69,3,False,9.23,8.23,3,False,8.33,1.35,0.37,1.244,6
45541,3,7,7.41,7.76,7.76,3,False,8.11,8.11,3,False,6.89,0.68,4.77,0.8144,27
45542,3,7,11.99,11.33,4.33,4,True,11.37,4.37,4,True,10.33,1.3,4.8,1.27,25
45543,3,7,14.86,14.17,8.17,3,False,13.61,7.61,3,False,11.57,1.55,2.08,1.278,5
45544,3,7,7.73,7.23,1.23,5,True,8.2,2.2,4,True,7.77,1.2,4.75,0.7713,29
45545,3,7,8.02,8.19,2.19,4,True,8.9,2.9,4,True,7.61,1.13,2.51,0.9441,21
